SampleID,Condition,Expression
26ea6a31-ea33-4bb9-814f-c0840dafe69e,Primary Tumor,5.816315542373863
593e91b8-cbcd-4dbf-95ed-9dce881a430b,Primary Tumor,7.2222964531619835
6c66987a-38f6-4125-8ac1-aa55921fcc26,Primary Tumor,3.4933783405414616
4b2e6f07-59e6-47c0-85ea-1e73f3354a01,Primary Tumor,6.562028675788814
472406b3-cc1a-407e-bf38-a79046cfa952,Primary Tumor,5.50206958932812
8d308359-6f2a-4c2a-a2e7-b1a3b8d79de9,Primary Tumor,6.245415798220478
0905662e-ae14-4807-94ef-69db108fa2ee,Primary Tumor,7.044894603998129
62560d5c-0cae-4fc7-820a-9c1236eb2c80,Primary Tumor,6.811677812274895
3ce6800e-9df0-45a7-9e18-7e141911e4e9,Solid Tissue Normal,7.286941197241328
1529d8e6-10d2-4e7c-bfb1-66820434c835,Primary Tumor,7.710144501471642
09f9f414-db5b-4b54-9e8e-234bf9d7c678,Primary Tumor,8.381015957625838
bca264e4-3883-409f-ad4e-f56f81c7c93e,Primary Tumor,7.801245975828499
576ad342-ce70-4c3c-b69d-8f1f5c4cd358,Primary Tumor,7.511607191153511
8ddad1cb-d2ab-4fbf-865e-f134fcce0194,Primary Tumor,7.246604753157215
29dd3ad7-f2c6-4abf-8e81-6734e4bd8a6a,Solid Tissue Normal,6.8414901276133655
bd820f5e-c8fd-4af5-b81c-2c51715cd759,Primary Tumor,8.002120217381776
d52fa71c-9f59-407e-8481-d0ac47ba88b2,Primary Tumor,0.8593335093962684
3f441cc8-98bd-4650-b5ad-19ae8542b666,Solid Tissue Normal,6.715238574395398
07a53d2a-ebf6-4517-880a-064bae5ee972,Primary Tumor,6.237158324018379
577f10d0-c9a2-47c3-aa2f-b1bd5bd86d90,Primary Tumor,7.82043300758013
3e6105ba-3a23-4ac6-bf0d-1193fb2e679e,Primary Tumor,5.077836877306182
d23c89e5-b295-40b7-a5e8-ee1d4a584dd4,Primary Tumor,8.158687437663172
3c421a7f-8bde-4b4b-90e5-cf0ea11274ab,Primary Tumor,8.0588770979652
4f59681b-3811-4569-aa50-ed031f7e370a,Primary Tumor,7.871848575738065
47fc2fd2-84ce-49e2-8481-407d7a639042,Primary Tumor,7.860062694428947
736227d9-3cee-40ed-bdec-0e88968ef179,Primary Tumor,8.285838198307633
afdf58d1-5814-4e78-a92e-26fbcc97da32,Primary Tumor,7.403327378863934
64c35a37-5b92-4e2e-831d-9bbe50401dd5,Primary Tumor,7.097540219135108
5f4fa91b-489e-4ac9-b685-53952f77bd7a,Primary Tumor,6.154376627448086
dc782ae2-13ec-4fcd-bae7-cafa8280d5ee,Solid Tissue Normal,7.421031376034326
f8d97584-0c4f-4bb1-b4a7-77d87aabc852,Primary Tumor,2.099564527163197
932ccb56-ad41-40a0-9ab3-21f490c60af5,Primary Tumor,5.35110531389041
69e97c5b-4c8a-4710-a0f6-48ebfd917f5a,Primary Tumor,5.222321572965381
648b0d02-f264-4d88-9997-baed8f000a60,Primary Tumor,8.71565832331376
b6a0d742-e7bc-4d67-8014-675e62f1ddd0,Primary Tumor,7.6642289526232155
dcff773b-20f4-4c90-9a3f-78ef2e0f484e,Primary Tumor,6.796178516310484
e7ae9253-4c2d-41bd-9d3a-c37e9841f479,Primary Tumor,8.058535134783694
45fe5e83-1e4a-4e0a-ac03-62ef32a90e77,Primary Tumor,7.067208459784438
5ddf8f4a-edd8-4b97-8d4d-76655d9018c5,Primary Tumor,7.096145869345758
1ab1279d-7ccd-4450-8de8-9987bf6627dd,Primary Tumor,5.223225594716635
d05a80fc-d08a-47df-b7cd-0172b9977d46,Primary Tumor,7.2869947777202055
cc640c34-516e-4cd8-a32c-d6f9b856696d,Primary Tumor,7.535988381724082
56e9a740-ee72-4c10-a90d-921034141b42,Solid Tissue Normal,7.4590840184148295
4981d1f3-2824-4cd0-81b8-e12a9727a248,Primary Tumor,4.7881479925114565
06a639d9-ade5-4cbb-91b0-a41449ce4f49,Primary Tumor,7.724160468930152
ad62355a-f287-49b2-84a9-64c0f5847c20,Solid Tissue Normal,6.624030688781686
e98c7df6-1a65-41a0-9182-c752c89eafc7,Primary Tumor,7.603385257548614
eac45bfd-6795-47a4-8d6b-5a7c8bc76cd1,Solid Tissue Normal,6.302141719448935
8b55c916-963b-41d6-b7ce-7e8ccf958c80,Primary Tumor,7.545821683535336
ca8dc4e0-e8d2-4574-b3a0-74b058bd2b96,Solid Tissue Normal,7.775299487646426
87d1edd3-df03-4046-a888-86baa85639b6,Primary Tumor,7.3666395722467115
0e6fc8f1-34ca-4f3b-9d71-5a867e5efb07,Primary Tumor,7.299202522395702
614afd6a-05ff-4914-896c-3ac4280e510d,Primary Tumor,1.1933301953843043
92b4ef29-b45a-4ec4-9251-8d6fb32cde90,Primary Tumor,7.796509503595543
385d903b-bab4-4c2e-8334-3a304d1a56fa,Primary Tumor,0.9236436253457025
951f2356-17f4-4f4f-a8ec-855c7e93dce1,Primary Tumor,7.273189493382429
7d27e93b-f225-4b30-91b7-5b968d04d783,Primary Tumor,6.649205870960103
215f38d1-a17c-4189-97f6-ae20361b0f3f,Primary Tumor,4.594966488398486
2a7831f2-aa57-4e6f-92b3-0a7a727d5637,Primary Tumor,6.2278989197250585
3cd897bd-893e-4497-b9a5-56141816cff4,Primary Tumor,7.44907103909139
beb3712d-76e3-4c3a-becb-c94048ea8a7f,Primary Tumor,5.976503407229795
2e2eb2df-d002-49ac-86e7-5ed33e9eabf3,Primary Tumor,7.666171443355678
37fe51a0-c056-492e-b0c5-eb0502d73416,Primary Tumor,8.488961604587464
987832ae-aab4-430f-abc1-8783736fbe69,Primary Tumor,5.943002358728853
3aa81439-d4cc-41ef-9568-e6a11c8b1b52,Primary Tumor,4.497382435736466
5ecf82a3-8658-4a64-a14c-fc5d1d6f56f8,Primary Tumor,6.504623570142434
ae037177-0902-4c94-8e3c-632e240d3945,Primary Tumor,8.006879204295176
140633c2-a8e9-4a2d-a044-082cd099ff98,Primary Tumor,4.079702371697378
89bdfb20-8991-4bc4-b112-6e9be096b566,Solid Tissue Normal,7.226366912167068
bec02792-06e1-4789-871d-b5b4a5989786,Primary Tumor,7.721756114918183
cde8569f-d0a0-4f05-a86e-0f9d84361faf,Primary Tumor,5.343535740324862
14d76abd-84f2-4875-8d03-5a27b4505715,Primary Tumor,7.167843615398501
b0dc4a18-3099-46fc-a518-9e411c6c15f3,Primary Tumor,7.687489764696007
883bbed6-0216-48c2-9694-5dba83ce65c7,Primary Tumor,6.0831005867948305
51054c11-8e2f-4f52-bdaf-ebb515508a28,Primary Tumor,6.283321758957838
3ceb828a-3612-46e8-89c5-397cb20e5356,Primary Tumor,6.803734629034294
ed3bcbbc-0f04-415f-a083-e34cefa9e310,Primary Tumor,4.835817989836452
a14f02d4-6d07-409d-af7a-5d5f23640ad6,Primary Tumor,0.07983888066667044
f47927c5-e1e9-4152-9817-79aa6e64111a,Primary Tumor,5.666606066636466
ad8bf3fe-2831-4c1c-81f9-c65e09b2d45e,Primary Tumor,7.372650054242914
9f0a9ce9-6258-4a82-84c1-dc017a7eb760,Primary Tumor,7.607891006237972
24079217-3899-4843-81fc-638293771d93,Solid Tissue Normal,6.96358856399439
157223aa-aab5-4522-8ff2-8104ea3561d9,Primary Tumor,2.471707725463265
d3f1b81f-37ce-47b6-b98d-8530076007c7,Primary Tumor,6.707385362661349
4c37a5fe-812f-42ac-aa56-259b31df6894,Primary Tumor,8.711909553050798
bb64143e-c48a-45c7-914b-4ec5bcea9e27,Solid Tissue Normal,7.212706481739388
25857230-7253-4929-a790-90815194b213,Primary Tumor,8.12340392273518
cba15984-128b-4bd9-8202-14afbf1f74b2,Primary Tumor,6.879754770037015
505bfb1f-dc96-4f7e-ba2c-8e20eb0e1f6c,Primary Tumor,7.811517912219122
f8cee5c6-bfd7-439d-8ba7-20ee2dfa5d68,Solid Tissue Normal,7.07772047077355
8a898b7d-6f1b-4d2a-9f5d-0751ced1d7bf,Primary Tumor,5.785979425598559
38ec487d-0a4a-4287-9c14-4bfdb959b402,Primary Tumor,6.90901460200132
842cb3d6-6ca5-4924-a7bb-98720352b548,Primary Tumor,5.7237332906382585
458042ad-bec8-4433-80da-70f517a440f7,Primary Tumor,7.2190862167195995
38bc7dc7-3a4f-4fd9-ad6d-306dc8a3b7f6,Primary Tumor,8.923243090491116
df504497-a30e-4a11-a62f-dcb46e741dfb,Primary Tumor,5.629534395787583
9940e2a8-6a68-4482-a1bc-2a6edb7d52cd,Primary Tumor,7.656794517693916
46ef57a2-e2ce-4ffe-9ce8-c043c6065863,Solid Tissue Normal,7.087126526812199
2bf191f1-b880-427e-996c-0e75df13d738,Primary Tumor,5.620296082848735
bdae198f-aedf-46cc-8156-c1ec37eac88f,Solid Tissue Normal,6.448408739073294
739b3fc4-0924-4d13-aecc-acc93cb9f486,Primary Tumor,0.05505679336893509
e39f6bf6-2206-45f2-a1c0-81fc1d858fd2,Solid Tissue Normal,6.601427620127707
bbea4239-0ce8-4540-8818-d73d076b3aa6,Primary Tumor,5.553698403400744
ce886e9b-2167-486f-8d8a-d4fec39d86c9,Primary Tumor,7.132634417720037
87b1a89f-591c-4d6b-929d-2eae2951740e,Primary Tumor,8.115307448003014
1d7b2b60-11d7-4803-8c7f-45fc6ce45a25,Primary Tumor,8.547017122326126
97541ffe-94e7-4130-9bac-65528de8d6f5,Primary Tumor,4.0731432757492465
6ac6539b-76a3-4b1c-8da3-6d621308454a,Primary Tumor,7.168162635249839
dfc3bc40-b667-4f75-a932-4074c0b0c408,Primary Tumor,1.2539287746045011
23ab7447-ba7a-4947-bacf-2c0b209b38cf,Primary Tumor,6.976495387919917
67543f50-3821-4723-842d-3924b9a32142,Primary Tumor,7.188559175581363
62cdda72-a90e-49e7-9423-24540d696049,Primary Tumor,7.57619936984841
bb69e798-8c83-4c12-b622-3155e1972e6f,Primary Tumor,6.615247074371828
de26de4a-c738-4a8b-a44a-0eab208c0db2,Primary Tumor,7.246740598493143
0f37f5ba-3582-4c61-8c70-bf9b0ede6e71,Primary Tumor,7.08352932216469
deb2d529-5ea7-4a41-be07-f9239d7ac759,Primary Tumor,4.859134689743943
9f01664c-19be-4841-afb4-297483d22ec8,Solid Tissue Normal,7.808778237021638
1bcb7da3-a08e-4f9d-a960-fe7bdfe4222c,Primary Tumor,0.10742005883636482
12c95903-cae1-4f9f-97c7-05ab05f4fd7f,Primary Tumor,8.032193433703908
0e9c2659-4131-4274-b0b4-3e191239f5f3,Primary Tumor,4.029947540243532
8cdb3ed5-5922-4833-b255-30d9322f8fe9,Primary Tumor,7.165163271311544
927beddd-e0e7-4695-b744-79f27519389e,Primary Tumor,8.398666318662713
3ca2ec6c-4134-4595-9c5e-68c886d3aa1c,Primary Tumor,7.1697175991227855
de0b900f-151a-4173-a070-3ec31ec05aed,Primary Tumor,6.672493231905434
0d1f21df-73b3-4dd0-9ad4-fd5c7a5d2424,Solid Tissue Normal,7.464006553349892
4b98f37e-33fc-4bf0-b6cd-4c900bcc9d2a,Primary Tumor,7.361565729337218
fc732523-d387-4a1d-ab81-34e44e869bac,Primary Tumor,6.060151170946765
3361d7bc-344b-44b2-97bd-ac0dc79b221f,Primary Tumor,5.645623850540081
b91d8293-6331-4f76-98f0-335ebce83539,Primary Tumor,6.7791717164431144
d8334fd5-d042-48b4-95f5-4d5e3c5166e9,Primary Tumor,7.377624405173567
cc1174cd-f902-46f0-9e69-b285b2b1317c,Primary Tumor,6.7902494353515905
7666bfbe-6803-4b5d-b3b4-e9069fc4bea5,Primary Tumor,8.255219342408354
1e2233cf-4391-433c-9ef0-c215056ad02e,Primary Tumor,8.279214975353188
efc4983d-f573-4996-bf5c-5aaa1aafd730,Primary Tumor,7.66501251825926
133bfadb-ed2e-4b10-a5bf-46d31ade6dd4,Primary Tumor,0.6408059957084407
8b26e78c-f162-48fc-8c1b-9628baa3ca62,Primary Tumor,6.621140510052828
3976128b-36ba-4bf0-8121-867e89aba2c9,Primary Tumor,8.41245510406011
c36f84e5-8c59-46fe-af32-7f70684383b2,Solid Tissue Normal,7.741023997536122
cb59cd67-2756-45e1-80c7-67ad6d6823d4,Primary Tumor,7.444066536664225
8a884668-03c2-44bb-8ea0-5b0d0bc68aa4,Primary Tumor,7.318051961351847
4dbd91d6-8d7b-4e6d-9dc1-3347c3f3996d,Primary Tumor,7.120991563130851
b0a1b626-c44b-4a95-b4a4-383fc63f8649,Primary Tumor,6.870251272436055
89785c02-2345-4fa3-b73b-4d9da706c972,Primary Tumor,5.840317194519483
eac5ebd0-d788-4908-8eb7-976d6b611667,Primary Tumor,7.7256518713099815
8dbb93bd-bf45-4148-acdb-6609d5c4a1e3,Solid Tissue Normal,7.59261923790302
71ac888b-0acc-4cfd-a21a-4c9ff8d06bf9,Primary Tumor,6.389198519601838
52d91ece-345c-4c5d-800a-121955b93c66,Primary Tumor,7.8689774625887665
6855a406-c085-45c7-b789-981786f0c775,Primary Tumor,5.412300546823973
9ffe8343-d98f-4c5f-b29a-cbcbdac0c008,Primary Tumor,7.127863325023892
2e0c7cfb-2794-4c86-b43e-8215c39186d8,Primary Tumor,7.152633683850159
e824e07e-86cd-43eb-8f36-c60f36194f3c,Primary Tumor,8.354558387574288
b6d704be-2e8f-40cc-9c09-ffde6be5c814,Solid Tissue Normal,7.012817816327941
15a57d06-841c-473e-b89e-389f1df3504a,Primary Tumor,7.640845753243315
44964e02-9283-4a48-a9e4-006a75d4120e,Primary Tumor,7.477489531877326
32876f27-f304-4be0-8881-f9842a9fbb67,Primary Tumor,6.271625497032249
3d6cb261-d0c4-4e98-8918-d7d678cb97ae,Primary Tumor,8.31835661433423
249b6388-cdcd-477a-9461-cf0e41146230,Primary Tumor,1.6012686357255512
ac9d6b6d-37e9-44ca-9f70-0e6351c39341,Primary Tumor,8.183114279706123
cb6a3198-2662-4150-bee9-51b692968209,Primary Tumor,4.77365353885879
d4778869-f3f2-481b-ab02-65a654128766,Solid Tissue Normal,6.677347558019085
fd52d8a9-e044-4f17-861a-9780752b20ee,Primary Tumor,7.802938933714081
9bd26335-dd71-4821-b7d1-a4e24430fbb3,Primary Tumor,7.318644935791723
a4ed7fd8-e220-46e6-90f7-3b208dbf4e05,Primary Tumor,7.090524256928413
bbb70a6e-a91c-4c67-9ec0-b33185ab4f8d,Primary Tumor,6.480541418234372
3362c701-3af3-4947-983a-6039b67d1526,Primary Tumor,6.395777455932134
9db8b103-5f3a-439b-993c-14879744c30a,Primary Tumor,6.97664774718565
7a59e84b-2d4a-4148-966d-7eadeb61ef38,Primary Tumor,7.242104183276273
b9ac77d6-9a1b-443d-8ef5-e8ef2e3008dd,Primary Tumor,6.8663652585943655
6c20a899-c806-46d0-b744-a26e53a9cb45,Solid Tissue Normal,6.761642976953852
c2accf79-6461-4082-b201-c6f881dc6ea2,Primary Tumor,7.97528052054089
12272d02-341e-43a2-aa23-7232a8dde730,Primary Tumor,7.751489161992046
a60f0ff5-6f4c-43a1-8dda-10b882880bfc,Primary Tumor,8.645822684965458
2f2cc9dc-1d0a-4302-b674-02d56c259ff3,Primary Tumor,7.080613964030422
49453e81-56b8-43b7-b56f-6195038a1142,Primary Tumor,7.635804443686762
bae11f13-84a4-4fe3-b9e4-9d48b74896af,Primary Tumor,6.8405236596215095
c48eecc3-0099-4dd4-b319-f13ad65bdc7e,Solid Tissue Normal,6.303143264862798
9796354a-6ac6-466b-a82b-f1e9785bc447,Primary Tumor,9.012184261161106
a71c722c-3483-4910-926d-c79b6c9a4e7d,Solid Tissue Normal,6.185676287266674
d2000aa0-a3c5-4155-8995-80ec5f4436e2,Primary Tumor,7.560700435754296
bbb426a9-806b-4417-a3cd-4dd1b0c87792,Solid Tissue Normal,7.234222511047104
ab3c7d7c-7ad0-4f26-9991-ddd288598936,Primary Tumor,5.696903559542118
40e350a6-fda3-43ff-9405-bda7a7c534ae,Primary Tumor,6.190051814856492
5dd8168d-fe35-4a32-8520-1deaef953b10,Primary Tumor,8.201051569181443
9ad544f6-b684-4a97-8d05-f812267962bb,Solid Tissue Normal,7.085106992116724
d4eb86d5-1952-449c-a5d7-20ccc04f0d07,Primary Tumor,6.696612892544577
978939fa-a27f-46ff-9120-7a43e3588b28,Primary Tumor,7.215516497840888
1c5de7db-7e05-4289-ace6-b59b6e2392e7,Primary Tumor,7.66596971094141
942673a7-5072-466f-985c-42d38aeb5c2c,Primary Tumor,7.701890007216733
0052ae83-7ae5-470a-a125-5cd94a9fa9e9,Primary Tumor,3.480303903657962
e6b0ab3e-2b95-4803-91f8-cfa385fe0386,Primary Tumor,4.295252823267693
7cb19688-bac4-41bf-b69e-977ac0da0aa1,Primary Tumor,5.657917200087866
477d7181-e081-4577-ac06-e508b1239989,Primary Tumor,5.082195888255106
85c794c1-3fd0-4a10-a613-9db7eff3c78f,Primary Tumor,5.61452434282747
bfecde55-3ed3-4977-899b-d7c22b6df15b,Primary Tumor,6.988425660001097
a5c19494-731c-4519-b8a7-b7307aea2f9c,Solid Tissue Normal,7.480714278407368
5f2d965a-25df-4736-a675-efeb59341a04,Primary Tumor,4.674895609161771
b5df8e57-5822-4192-a4a4-398d11e9d968,Primary Tumor,7.357225601928967
023a34d9-c000-4053-b695-5b984b4a6fc1,Primary Tumor,7.096142706022973
4089d037-ab25-47a6-be68-19742473cbc6,Primary Tumor,5.86918788839212
6feef177-114c-4285-b242-481fe0aea551,Primary Tumor,7.693254156039158
cb93a89c-f291-4042-a988-0fb1b392e4d7,Primary Tumor,6.794617309701314
a5407526-9c45-427b-abcc-65d6e1f87158,Primary Tumor,7.821649633834837
f93cc1fb-b3d9-4b1e-94bf-54e40b505b34,Primary Tumor,7.423399167540529
5d65e761-0cb3-4e52-b14f-79be5850dba4,Solid Tissue Normal,6.869310057033718
6bec00ac-81d0-4f29-bb4d-99102992914c,Primary Tumor,7.938283439150496
503df94c-0048-4f7b-b957-3f8304be73f0,Primary Tumor,5.872213143975773
e6543906-a4e3-447c-8040-310979304204,Primary Tumor,7.870266070395982
466db517-921b-47e8-b249-b4c9bd714bfd,Primary Tumor,6.501033031453185
269a7c8d-f4d6-4f1a-a85b-874934f214b9,Primary Tumor,7.848790671360119
d21e7461-c76d-4ae7-be02-313c3c34118d,Primary Tumor,7.340538235777059
4f00f94a-f0db-4840-a230-3bc9866bc184,Primary Tumor,7.589025624628529
4756b201-87c2-4428-b2cd-f933422fe8cf,Solid Tissue Normal,7.1599480094424255
1f911a28-0d7a-4f57-b358-cc6277b2008b,Primary Tumor,7.486164892448377
3f474548-c7b2-4d5e-9f8d-03c800a094fe,Solid Tissue Normal,6.822807888250559
9123a775-d686-49ab-90e7-0dc572c2fcaf,Primary Tumor,7.925461867062393
a308da6a-7eec-4a96-8884-d6ea49637744,Primary Tumor,7.187880552141541
850bb68e-cea7-4d66-b044-24dbef74e255,Primary Tumor,7.3180411119881565
13f74ba9-96c5-4074-9589-3ce0e183c0e9,Primary Tumor,5.852365958284103
7cf36ebf-b16e-49ac-bcc4-b127b1f2a3da,Primary Tumor,7.49043134138508
a8252e2f-1dbd-4f3c-9e11-599a33d6fd24,Solid Tissue Normal,7.440664892441663
e8da0b02-8b75-4a85-b91a-6f8d1582a95c,Primary Tumor,5.186595635467595
41f852c7-01e8-46b3-8082-da2e00a4ef9d,Primary Tumor,5.381065290312473
9c7f6057-8225-4447-adb3-aed12aa974ad,Solid Tissue Normal,7.198219103857192
d72c21fe-ff33-4f1e-a138-420968f1daf4,Primary Tumor,6.377677323995343
7429ab01-a223-4be3-9b41-99100ea06d99,Primary Tumor,1.7048277093284827
69933ac8-e7a7-43b6-8231-2ecb35f88d52,Primary Tumor,1.8427375246332878
2fa40914-d149-4f67-aa78-64723258314f,Primary Tumor,6.812277440160039
254bed99-398d-4c34-a804-67516d257e70,Primary Tumor,0.12008647067252551
cfac28bf-001d-4db8-942a-d244f93139a7,Primary Tumor,3.308550185190573
64101504-305f-4c62-bc27-40493e3c9575,Primary Tumor,6.547037950760992
7a2e7511-e77e-4805-82a3-cb9f5939ed26,Primary Tumor,4.39485707738292
665a7af8-9c2d-4a31-9a22-da89fc7107b2,Primary Tumor,6.574313475415559
bb47dbbf-75f5-4bbf-bd1a-ca81383f211b,Primary Tumor,6.681194831537352
a43e0f24-382c-431f-9bdb-94b3fa5c52a1,Primary Tumor,5.163965600440944
93db566e-8ff9-45b0-afa2-0fbe82b8f580,Primary Tumor,6.418748226324416
eeacf4ac-09cf-41a8-8066-c38a173e61b4,Primary Tumor,7.4474767099887815
86757083-5e47-423f-91e3-5f2ad6779b27,Primary Tumor,7.859339100802866
09296d1f-9877-438d-96d8-7b4cc52940dd,Primary Tumor,3.5290837971332714
d88c062b-3c19-46e9-92b8-b80f6c3eef56,Primary Tumor,7.669265635389896
5ef157e9-bb3d-4214-a946-f5bc2bbf74b6,Primary Tumor,8.428463188759222
b53ceb0c-a338-46e2-a0e6-224dec5ea807,Primary Tumor,7.9098630897983595
ef337612-6a73-4c29-a8b0-85557cbeaff4,Primary Tumor,7.620509435339823
1860869f-ecb5-43ae-9714-328ff5748c2a,Primary Tumor,5.387334966125975
dd6ec250-8d4d-4129-9664-7451c1760f4b,Primary Tumor,6.860246485304894
87b32d0a-6e9c-466d-a563-688142d3df95,Primary Tumor,5.382075806378523
7a176670-7636-4329-951b-c118b816cfca,Primary Tumor,8.032110763865928
60477322-5657-495a-8ce3-4f806acd3dcb,Primary Tumor,7.575220797739791
51f545d2-3da2-46c1-9ed4-204133701dad,Primary Tumor,8.123622228841416
4c2a4d47-67dd-4c12-8f3b-1c55eb6fd00e,Primary Tumor,8.791055089480638
36432508-6673-489b-aefe-d172b83abac2,Primary Tumor,7.805347278002597
7bc6d1c2-7d78-4b67-9c0d-8a836047f721,Primary Tumor,7.185616826481811
3c0ce8a7-a730-4f1a-9e03-335b3e36849b,Primary Tumor,6.849187390050467
55831884-c907-457d-bb2c-7c7b3f7c4cd1,Solid Tissue Normal,7.160948415949689
e0d8cd2d-967f-4b04-afa9-3aca54bcaf5d,Primary Tumor,7.2895707583185345
58b3d72d-6cff-4c5c-9317-13d88cd17b79,Primary Tumor,7.078069662197802
ad6ae9d2-c6f5-4686-9b3c-45ea130493f3,Primary Tumor,7.126013672074924
51c0568a-3e54-42a0-b805-0a90905cc865,Primary Tumor,8.008356905738497
e20ecad8-f22d-4e2d-99af-bc1be98c5128,Primary Tumor,7.873613903730966
2f6e63bb-17bd-4b53-8666-45c7159aa1f4,Primary Tumor,7.422339819413976
5a37129a-9672-4fda-8576-e7de1db7b2c2,Solid Tissue Normal,5.971934350669066
c5a1245e-f3c5-4f42-afd6-9b12f01a6445,Primary Tumor,5.866161222364895
f0890456-1013-4e8a-9132-f05e2a1be5f2,Primary Tumor,6.863206265372333
e4988cad-67b9-41a6-9640-2226d6b7424a,Solid Tissue Normal,6.976677529823671
f700b996-2ccf-4f59-9249-da7f087054ba,Solid Tissue Normal,7.252642727562747
3604ee2d-3fdc-40fa-95ab-a3f420334ac5,Primary Tumor,7.619693246553126
765f26d4-120a-459d-90c7-74a8532b407c,Primary Tumor,6.602871050369159
afa5c7c4-02f8-4417-873c-378937f5fbbb,Primary Tumor,7.754626324004738
4b11527c-fb98-4ad4-aaac-6f0c6c1d185c,Primary Tumor,6.581706754772657
69a379e5-c8ba-43ed-b267-bad111c851fb,Primary Tumor,7.02276172596934
1d8df3eb-b059-47f7-b3fa-f4eb3f568423,Primary Tumor,5.770155102497843
cb061496-b611-48bb-9484-c6ca07f9951e,Primary Tumor,8.135989846977806
d7439e19-2ab4-4209-9628-16e6ae6bc11e,Primary Tumor,8.148643848840345
148c1368-6302-4daf-b389-2c92f5da0529,Primary Tumor,5.465517429889054
a4377fa6-f7e2-4289-ac2d-3cc87b6cc289,Solid Tissue Normal,6.586478037014971
af2c7fc6-003d-4c41-bba5-95a005699a57,Primary Tumor,6.887294957288946
780617e8-6a28-4774-b1e6-3135e1932327,Primary Tumor,7.342073778818562
38cc1ced-6874-4aed-ab73-8c6344564cd6,Primary Tumor,7.2223495906916515
5edfb99b-ef38-4f97-a59b-efea8738442c,Primary Tumor,7.365972427593384
7f70c9bb-a18a-45e8-8177-34145a6c0dc9,Primary Tumor,6.702970536586272
