a2b36dac-3d6b-47bd-b223-f3e6fe9c732d	Primary Tumor, Blood Derived Normal
34694192-485f-4680-baf9-e3a4de27416f	Primary Tumor, Solid Tissue Normal
238ba41f-67ef-4391-adc1-91943c430725	Primary Tumor
5cc4cb71-e468-4316-a301-ebbd764c4511	Primary Tumor
5aa585ab-7cf0-4135-af14-aad095b0650f	Primary Tumor
259a728a-4631-4fb7-8476-0e26bb956954	Primary Tumor, Solid Tissue Normal
b659af31-1638-4dae-b8ec-ca9e458c0644	Primary Tumor, Solid Tissue Normal
edec1b56-b8ec-450f-9dd9-90736a36f3a0	Primary Tumor, Solid Tissue Normal
5e6116bf-db5a-41b8-b127-5139fe048c66	Primary Tumor, Blood Derived Normal
b46c88b1-e30f-4f02-8d7e-726b7376b3b2	Primary Tumor
746e949b-355b-4644-a13c-33a774357b77	
5c3b67bd-a31f-4223-a796-e99b224e500c	Primary Tumor, Solid Tissue Normal
d56269cf-247e-4645-a4a3-c85ad8591534	Primary Tumor
f692372a-f06f-48f3-a5a9-ee85c32c14df	Primary Tumor, Solid Tissue Normal
fec81f07-f7a2-4e79-8d19-76c2d6104619	Primary Tumor
0a974207-64b7-4f5d-8afe-2377f18f2124	Primary Tumor
76e8eb84-13a6-40fd-b98e-c0f61cc8b044	Primary Tumor
f51e128a-9c8f-4f2a-afea-cca98007eabb	Primary Tumor, Blood Derived Normal
7c1390ce-7d2f-4687-b608-e73abe52d4f0	Primary Tumor, Blood Derived Normal
d1e3f8cb-2172-41fe-93de-45fdf85e0206	Blood Derived Normal
0accd832-26af-4723-a86f-e9753ed515e1	Primary Tumor
1c716c50-a6ce-44a4-bd94-a4fd2fb03b4e	Primary Tumor, Blood Derived Normal
ad71f341-9687-498c-98fa-ab1b9cd4d5f5	Primary Tumor
e9fa4c60-63b2-4a50-87b1-a6735c275226	Blood Derived Normal
852389d8-92be-424d-8bdd-064c7430373d	Primary Tumor, Blood Derived Normal
a37b6c13-f8e1-4cfb-916d-72eb2d117c03	Primary Tumor, Blood Derived Normal
833f5ae3-5dfa-4de8-ab27-20d04605da01	Primary Tumor
38cafdfb-8b88-4af2-9eac-0e7b814f2aa6	
c50b5c1d-cbe6-400b-a2d0-79a7a22c1981	Blood Derived Normal
9febbfa7-b593-4eb1-89cd-18ca81b797f2	Primary Tumor
b34a8265-5c35-4286-bd9f-3f14632c2318	Primary Tumor
a98966ed-d844-4091-a1e8-3b9cf5c1c1ee	Blood Derived Normal
7418765b-850b-4e83-8cf8-ea64ef55326f	Blood Derived Normal
59674c98-7c36-44d0-be43-020be30e48dd	Primary Tumor
a5dcede8-4dee-40dc-9db2-85fc9fb8ba1e	Primary Tumor, Blood Derived Normal
5eb83ba5-23cf-4a7e-b674-00191ffd8a8e	Blood Derived Normal, Primary Tumor
bbd2b90e-cf15-4360-af50-b4774c5516cb	Primary Tumor
e30bb37f-d915-49b2-8760-bd8afab4b749	Primary Tumor, Blood Derived Normal
2f7979af-0452-483a-8741-db90e3d17a18	Primary Tumor
3b556872-3619-4347-98a1-3328f6e179e7	Primary Tumor
444ef274-1911-4ae5-9549-8b1d3decf1ff	Blood Derived Normal, Primary Tumor
c4ffcede-8003-4dde-a6dd-aff3436e3329	
dca24729-98cf-40af-beaf-86d396b834bb	Primary Tumor
4834dbb1-0d87-46d1-b2bf-b4fb9d97e6af	Primary Tumor
1e14949d-7d05-41a2-8522-95d26326aaf0	Blood Derived Normal, Primary Tumor
10042307-ca0e-4e5a-b6b7-0cf247182b95	Primary Tumor
0f452372-d551-4a64-984f-a29e87a0576a	
59651e7c-0c05-4ac0-b33e-f8517fc338ad	Primary Tumor
a2d1fe1d-7aab-4cf5-b452-333f7acb0d18	Primary Tumor
a68e9222-28aa-497e-ac2e-ca9128862358	Primary Tumor
e64dde22-7b8e-41fa-8e9b-6b65c26b7cd4	Primary Tumor
e15d191d-2906-4ffc-832c-f1f373515a17	Primary Tumor
768adbdb-5be6-4a2d-b9ea-2a33e69066a3	Primary Tumor
57d5751a-c14e-43fe-bbbc-50c7e3daa1d8	Primary Tumor
d5925068-5801-4707-aecf-57909d4b2a75	Blood Derived Normal, Primary Tumor
6fe650e6-605e-4d67-9df3-80d3d33e86b7	Primary Tumor, Blood Derived Normal
800204af-cd40-4457-a815-9d7d6df57fd9	Blood Derived Normal, Primary Tumor
9fa18b4d-89e1-4d74-bcf4-fe5324d795d3	Blood Derived Normal, Primary Tumor
2579bfde-54d5-43a5-a54d-776415980855	Primary Tumor, Blood Derived Normal
b1bb3645-f4b2-4f42-b8c7-29906573f576	Primary Tumor
9824c3c6-0be3-42b0-b212-912b6219659b	Primary Tumor
6ca92fda-ab83-4efa-a415-36b4fccd7616	Primary Tumor
c9835364-134a-4577-842c-d218f6423b36	Primary Tumor, Blood Derived Normal
73103fb3-7db3-41c2-b1b5-f37b20ca5685	Primary Tumor
9d0ff01d-4bad-4997-8d62-0a1e5d3f7d6f	Blood Derived Normal, Primary Tumor
7663b990-ef62-4827-926e-d15310ff4dad	Solid Tissue Normal, Primary Tumor
71c251e0-4cc8-47df-8cff-f1cd1c4e3179	
c36e3903-d990-48d7-a6ea-9e9bf9051854	Solid Tissue Normal, Primary Tumor
9d453aaf-24ac-4e43-913f-8e87885e47d5	Blood Derived Normal, Primary Tumor
7dfd7a53-17ba-4446-825d-de28b7922f5e	Blood Derived Normal
86299ed8-b829-4818-b63b-eb8f7b5ce9c6	Primary Tumor
97cc825c-9a3a-4b01-9011-f934e81de378	Blood Derived Normal
841b0180-451a-461e-9e60-761aa36fa775	Primary Tumor
62921714-ff10-4a57-ba7a-9750df19985d	Primary Tumor, Blood Derived Normal
6d4fc521-df92-4d04-8118-d363ac31bfa8	Primary Tumor
421d337e-f7cb-4656-a265-b8b91ae87638	Blood Derived Normal, Primary Tumor
1419137e-18d0-474e-afcc-f867d56affb3	Primary Tumor
032a38f2-a858-41ad-8202-d1a07036e9a3	Primary Tumor
494b75a2-f266-4982-8cea-657281e43dee	Primary Tumor, Blood Derived Normal
af67f4f0-1dc4-42f7-8a53-945fc634e11e	Primary Tumor
1b6dbca5-ed75-4dab-b040-43b7fa7e26ad	Blood Derived Normal, Primary Tumor
12ee5e23-953c-41cd-8945-ef5cb6ed2e2c	Primary Tumor, Blood Derived Normal
45a4f821-cf41-436b-bbef-5793ddba43b7	Primary Tumor
3fb8c431-6859-4df6-85b6-7b968cda559c	Primary Tumor
d2f8860e-f5a3-42cc-84eb-769dbf2fe6dc	Blood Derived Normal, Primary Tumor
8fba797f-12f5-45c3-9ef5-f4f7fa955614	Primary Tumor
6ca7160d-11eb-4ec9-b20d-f979822b0d7a	Primary Tumor
9dc2caeb-8e20-45a9-983b-48e6d1c902f9	
e93a2c5f-7fbc-4706-8ac1-86bea6ec07e1	Primary Tumor
838587d8-8b35-4dff-88ad-4c8a78c54d95	Primary Tumor
d19d6f5c-538d-42f4-ad2b-1ef339b2fd63	Primary Tumor
ab0e205e-8dc0-4ae7-8a1d-b1f582cf3ef5	Solid Tissue Normal, Primary Tumor
235b9ddf-72ee-4958-a0b8-aeee76d465b2	Blood Derived Normal, Primary Tumor
27a515f4-1c32-4705-ba48-3f6e35044716	Blood Derived Normal, Primary Tumor
edac86b7-25ed-48b0-80e1-537f43dc876c	Primary Tumor
766e4f2d-12b7-4e25-a210-1eba4ce77673	Solid Tissue Normal, Primary Tumor
2a5ca753-e88b-4fe9-b05b-3ed52b305b21	Primary Tumor
2ed18906-9457-4b7f-bf64-c6768bf35e8c	
9447181a-be0f-48b9-a9d8-9946f646af6b	Blood Derived Normal
3687f8e1-7448-4860-acbd-9f03da9c7a46	Solid Tissue Normal
ce150e2b-c1f7-4db1-91b5-4bb8800ffedd	Primary Tumor
2f982d19-cea5-4818-996a-a7a70c9636e9	Blood Derived Normal, Primary Tumor
669ce970-42a3-4797-bf9c-0de40a021bbf	Primary Tumor
6dbab132-5f12-4328-8cc6-982a79a970a0	Primary Tumor
e092cb6c-e7ff-498b-a7a9-53f1d981c25c	Primary Tumor
a5b878f4-5fe7-4f53-a61f-d653d435b24c	Primary Tumor
f34a1fb8-a734-4082-a342-5df91e859eb4	Primary Tumor, Blood Derived Normal
796041c6-6c23-4111-8ded-d2d3814acdcf	Solid Tissue Normal
db172586-332b-4a89-bd7f-0041104616fb	Primary Tumor
12c05c9a-16a1-4431-9546-6f65ac3f9b86	Primary Tumor
3c710b80-03d2-45b7-b77c-d71a173545a5	Blood Derived Normal
2dda3257-3888-4d6e-80f3-6f22a0a35900	
416e0bb0-9990-4f05-bebb-5acad6e99b8a	Solid Tissue Normal, Primary Tumor
3e0a7dfb-6b6c-4e2d-bbd2-d5cc209587a8	Solid Tissue Normal, Primary Tumor
6af4189c-40a4-442a-bc29-f3483349b164	Solid Tissue Normal, Primary Tumor
90d3e82e-4f83-456b-a26d-0c146db998c5	Primary Tumor, Blood Derived Normal
5715be1d-f502-45c9-96a2-3a14b252acfd	Blood Derived Normal
4f20c0cf-9ed9-461e-a356-233693b74121	Primary Tumor
45ceb98d-181b-4d69-8b9b-959f74e3f875	Solid Tissue Normal, Primary Tumor
68f318a2-e19c-43b3-aa76-0680e271397c	Primary Tumor, Blood Derived Normal
6189e0c3-fc6b-4de6-a333-c4db115b9837	Primary Tumor
c0ea9738-a826-47e2-aca1-9dccb6d65560	Primary Tumor
09287c06-1227-471d-856c-157ef1266de9	Solid Tissue Normal, Primary Tumor
84f7ee15-e413-452a-82b4-c57e4dad6fd4	Primary Tumor
585c8fd3-4f4e-475e-a670-c5108302e31a	Primary Tumor
1293d731-199b-4985-827d-6c344c3b2821	Blood Derived Normal
551a7d64-6f2a-40e2-b847-08287ae7bb33	Solid Tissue Normal, Primary Tumor
c32c25a9-3163-4da0-9463-871d8136b98d	Primary Tumor
33f60786-8e85-4e9b-9afe-760db2a62782	Primary Tumor
9ad5e654-c758-4d7f-b327-d238e2ee04d9	Primary Tumor
175dceb6-ee0a-47a0-862e-f28b13dbb813	Primary Tumor
0ee31235-3f65-4da5-a6dc-b6e18c9fa121	Solid Tissue Normal, Primary Tumor
0b284397-6ae3-40e5-a4e7-4fea78dce742	Primary Tumor
f5409a41-0cf6-4c3b-a616-d54c8f9f2f7a	Solid Tissue Normal
60987f79-585e-4e62-a4cf-277b12edc9fd	Primary Tumor
7dd82eab-17ae-40c2-8e76-358c33159ed2	Solid Tissue Normal
48647d58-b4bb-4de4-93a2-53e8cd66b479	Primary Tumor, Blood Derived Normal
2c590271-a005-4e54-8efe-f9b92a35c6d8	Primary Tumor
466e2775-57a9-444e-910e-7af739c8d0cb	Primary Tumor, Blood Derived Normal
af5b647a-56c8-4f57-a8bb-2535f32bb6cc	Primary Tumor
49deb843-d49d-4662-b7ce-1cd0f2a092fc	
d09e3845-8551-425b-b981-76845f075065	Primary Tumor
07fc11a1-2413-4894-bea0-65ed5f4b4981	Primary Tumor
397a4109-6ac5-4190-a89b-6c56f3054332	Primary Tumor, Blood Derived Normal
32cf5b76-1c68-45df-a430-2bfd3c42445c	Solid Tissue Normal, Primary Tumor
6210140e-4500-42ba-9759-a79ee1cfdf7b	Primary Tumor
651eb6d9-6c67-4839-aa9f-c2b5ab2778e8	Primary Tumor
7f22fa62-7308-45ab-a6ea-619b46ee480e	Primary Tumor
de36b575-c7fb-4e03-aadc-8415fb63eb62	Primary Tumor, Blood Derived Normal
d4e7f904-8409-475c-971a-f8fff7af64d2	Primary Tumor, Blood Derived Normal
67166e8c-0199-422e-9200-da6b67bd224a	Primary Tumor
b6c3034c-313d-4036-a99c-471470649a3f	Primary Tumor, Blood Derived Normal
bbfe094e-0e3d-454f-979a-253a236ebf16	Primary Tumor
97a4b8e5-9711-4768-95b0-eeac4eb8f40d	Primary Tumor, Blood Derived Normal
0052ae83-7ae5-470a-a125-5cd94a9fa9e9	Primary Tumor
ce2049ad-cb73-47c1-aa3c-a83073ec8142	Primary Tumor, Blood Derived Normal
d519e63c-91f3-4d91-ad69-384681212265	Blood Derived Normal
87562c8a-b645-4d2a-8283-8ddb5e245e83	Primary Tumor
d5456087-fd72-4c14-bbc3-fd827cb78b81	Primary Tumor, Blood Derived Normal
1a371671-7ec5-4878-8925-801fa8a51881	Blood Derived Normal
8d564102-6bdc-49f1-a996-86d613dfe057	Primary Tumor
d55c6a7d-4e7d-4c6d-9f85-78db026d25fc	Solid Tissue Normal
84052b27-4b90-4603-adb4-e8c62b53ddb9	Primary Tumor
a72c28c9-849b-4397-8f1d-c113136755ef	Blood Derived Normal
5404600a-4ffd-40c2-a2bb-920b077ccbf8	Primary Tumor
f1d77c0e-4882-4981-82d6-bca1d431c381	Primary Tumor
6462bc88-956d-4f28-9eef-7cc7818dc900	Primary Tumor
221c2a5b-5d05-42f8-b568-985d84f6cdb7	Primary Tumor
3e40d4fc-4e39-4b02-81e1-9c3b8259b68d	Primary Tumor
e1b35d65-26f2-4471-833d-1cf9e704c41f	Solid Tissue Normal
526a1df3-50c0-42b6-b9d4-78c65f9bbdd8	Blood Derived Normal
ddba8906-7ac2-4fc1-aed7-098c8cade4f0	Blood Derived Normal
bd6ed74a-1c83-49af-823d-1bef00536011	Primary Tumor, Blood Derived Normal
0102ffb2-a483-4215-a97e-facec20945e2	Primary Tumor
9c0c1371-ad61-42e4-9e56-681df2348358	Primary Tumor
dd6cadb0-68d5-4f3a-90de-dda132d059c2	Primary Tumor
aaf4e6de-ddcc-4d6f-a9bf-bcc737e28c4b	Primary Tumor
4e5e7acb-8916-4b87-b8ae-663d9c84bc42	Primary Tumor, Blood Derived Normal
84a33206-4b82-4beb-9372-b7bb0289c1cf	Primary Tumor
c989adb3-b08c-46c6-a76a-0046b23b7c79	Primary Tumor, Blood Derived Normal
ee5dee9f-29db-453c-9051-240e3026fef3	Primary Tumor, Blood Derived Normal
69340e7f-2686-48d7-891a-4b94f138ac37	Primary Tumor, Blood Derived Normal
5c8ad51e-a314-49b7-acc3-ae2d750d71ae	Primary Tumor, Blood Derived Normal
1eb4378f-cf36-49a2-aaf8-65ed388dfde9	Primary Tumor
22244501-0176-4c59-8ea3-3670b837512a	
76cb731e-c85b-4ff0-a1cb-60dae1cacaca	Primary Tumor
d198bd64-1a1d-46de-8e11-f2afabd36baf	Primary Tumor
0d8a058e-bc98-432f-a488-a73eb29de066	Primary Tumor
fe079deb-b861-4169-acab-b4ae04a490f6	Solid Tissue Normal
6172d712-658a-41c7-9181-366bb8a14b8d	Solid Tissue Normal
abe4129b-2d20-48b5-8eba-7ab9dc5d5c8e	Primary Tumor
caf6f8c0-abfb-47bf-a4ff-912b9eb76aad	Primary Tumor
bfaa73d9-27f4-4d49-b802-ad2e627f8ac9	Solid Tissue Normal
4bbe83ca-3288-4cd6-8556-b6fdcb497b38	Primary Tumor, Blood Derived Normal
f5ffef8c-fef9-49de-a00c-0359041214b1	Primary Tumor
0bc34939-5be8-4e8c-87ae-3af7933af31a	Primary Tumor
65056923-bbe3-4d1a-a08e-459787b6da23	Primary Tumor, Blood Derived Normal
c6ff2ade-681a-470b-851c-8e26c22250c2	Primary Tumor
bcc2839c-7863-4fd5-b477-9d7d5b1cc30a	Primary Tumor
ab3c7d7c-7ad0-4f26-9991-ddd288598936	Primary Tumor
3f38522d-6705-4f44-a100-c44195c4cf34	Solid Tissue Normal
6cb3c145-1d2a-4c0e-8f48-800f9460490f	Primary Tumor
6a87b4bf-2acd-45a6-96e7-b94d8f3aae18	Primary Tumor
35dedeff-74c7-49df-bb0f-48863258a416	Primary Tumor
2d99f93c-797e-49a5-8892-a4e31e17b9c3	Solid Tissue Normal
93741ff5-bcc1-4a82-9094-254e067fdf2f	Primary Tumor, Blood Derived Normal
a749d182-3eea-4f30-ab28-f2ff1d685c7c	Primary Tumor
900c1049-aef5-46bd-b74e-269091502f37	Primary Tumor, Blood Derived Normal
00f89394-f955-4bff-8a47-23f1658b37d6	Primary Tumor, Blood Derived Normal
e447cfec-7166-45bf-817d-899ef3745106	Primary Tumor, Blood Derived Normal
16323faf-bf37-46a5-a957-fcdd2d0b300d	Primary Tumor, Blood Derived Normal
5e2bb5a3-aab6-4bb5-b7c6-ef09994e1d0b	Primary Tumor
ecbf742d-6cd2-48fa-bd0d-e90f2fd2a390	Primary Tumor
3f98dfc3-92d8-4c37-9982-9bd48e7ade58	Primary Tumor
69ff8cef-225c-49cb-ae65-880e4ead6ab5	Primary Tumor, Blood Derived Normal
98e6e336-9294-4a76-aaff-dcfbfda49b6d	Blood Derived Normal
a84417fd-9027-41ca-8c92-e049d194d1d3	Primary Tumor
840f58b4-6a53-48bb-b987-128a354ff292	Primary Tumor, Blood Derived Normal
c08a0661-019f-4ab9-9abd-e0f54b7292c5	Primary Tumor
c1f848b2-2c5c-4e11-a6f2-c41dd3467427	Primary Tumor
7e60c337-ce41-455d-950c-2a6c6eb267cf	Solid Tissue Normal
da0ffa7d-0cc4-4685-80d3-48e682aec6bc	Primary Tumor, Blood Derived Normal
9ed4da21-2594-453c-982f-10fd46f636cd	Solid Tissue Normal
fd241305-8b5c-47a7-a1e4-5e4775a0a999	Primary Tumor, Blood Derived Normal
7f9dca42-8d0e-4d47-a448-80829e8ccbe1	Primary Tumor, Blood Derived Normal
d0865c81-daf8-4aba-bceb-5d5b12549f9f	Primary Tumor
c8aa65f3-bbe5-437b-aa31-3f008747e68d	Primary Tumor, Blood Derived Normal
aac5bc36-8a56-4044-a54f-e384e955ed8a	Primary Tumor, Blood Derived Normal
76a42351-b744-444b-9507-0d92ff12686b	
16f46ffa-2452-438a-8572-8994b1aac9d9	
98f0a322-fce7-4f34-af9f-9186692bbbd5	Primary Tumor, Blood Derived Normal
33b8af43-091a-4bc6-9711-37dacfde5dc8	Primary Tumor
a5770c85-a90e-46b6-b21d-16fc164af98f	
c2cd8a1c-b501-4293-8769-edd2ec8de638	Primary Tumor
e0f88178-6ece-4b85-8523-0b006b636559	Primary Tumor
2898ffa2-48f6-449e-b2eb-381796b10dd0	Primary Tumor
e56c8c59-8e3a-4c2b-a7c1-6821653d9f71	Blood Derived Normal, Primary Tumor
d2d0b856-ccb0-43a0-9ba2-7ab5d9b6b2ec	Primary Tumor
2e7d81c5-3142-4240-b1fe-2e45ceef7b5f	Blood Derived Normal
e99ed74e-c8ed-4150-be0c-6bd39eb0817a	Blood Derived Normal, Primary Tumor
6fc153c9-af5b-4a80-9189-4a62de4f074c	Primary Tumor, Blood Derived Normal
31bf190b-349c-459f-ab69-f51eedc8f4c6	Blood Derived Normal
5695292b-7c39-4ee6-94e8-987f4a456635	Primary Tumor
09c42074-a7ee-492c-ab88-e1da35739118	Primary Tumor
6b197f17-cb41-47b5-a743-336d6143cf1b	Blood Derived Normal, Primary Tumor
5420b051-d324-4ed3-8899-378218cb2d38	Primary Tumor
17fd91b0-adb1-489d-972e-8a78a673f27a	Primary Tumor
bbbd3cd5-cfd3-418b-ab3a-243de430a5e1	Primary Tumor
489e387b-c53e-478b-8897-6066bbaf5fc4	Primary Tumor
5a1d4785-e12b-4b25-bfbd-7c2dc2a5a5a3	Primary Tumor, Blood Derived Normal
8961f808-11ea-4839-a5d4-28ed270907bb	Primary Tumor
ee12cad1-bc41-4416-9e06-9f38014991e7	Primary Tumor
676cdc27-f006-4ced-afbb-a9d7fe798307	Primary Tumor
7cce3a1e-3714-4767-95e2-6bca86c78ba8	Primary Tumor
4f33acb6-d7c3-407d-846c-f9f508f3c0d1	Blood Derived Normal, Primary Tumor
a1af0ecb-632d-43eb-86aa-e31866c76ffe	Primary Tumor
c5272d9c-7c36-428e-a33f-2730015dcadd	Blood Derived Normal
b1578011-fc66-4da8-b811-749f39d15154	Primary Tumor
49631a4f-6fbc-4afb-a051-45fdf17e597b	Blood Derived Normal, Primary Tumor
81c9ea88-e3fa-489e-bd0b-dea09fb5f2be	Primary Tumor
f977d25b-b235-44cd-8f33-4e5f7d3f8c94	Blood Derived Normal
110ae0c7-2e17-435f-80d3-036b3bbb2116	Blood Derived Normal
b664fd8c-666a-4a61-ac60-c998f2b28e28	Primary Tumor
810b1c5c-b141-46a8-a506-2a03119d55f5	
11e2929a-1168-4c8a-b5e7-2d6bcb330e52	Blood Derived Normal
88188708-80c1-4c4b-aef8-2f4a29a4cc4a	Primary Tumor
834b1fe8-ea90-45cc-8343-45f591b81779	Primary Tumor
8c458991-a339-439f-9ffe-1c47bb25189a	Blood Derived Normal
67bd5687-fedb-4484-a6b9-89ecb7efa782	Blood Derived Normal
9acee985-9bb6-4c10-8736-15db3393b3a6	Primary Tumor
8c423b7b-d257-4ea0-b5b4-5332c13e9a41	Blood Derived Normal, Primary Tumor
39932287-2480-4a9a-9cb4-1c44862b9a15	Primary Tumor
0db2ad31-cd2c-468a-b4ed-18f29dfbdacc	Blood Derived Normal, Primary Tumor
e2ad83f9-b96a-49ea-9c14-14e306c99000	Blood Derived Normal, Primary Tumor
b0cb86fe-8b18-4d5c-b644-beaa9e4c803f	Blood Derived Normal
e627889c-29f8-42c0-a502-86f92e25afd1	Blood Derived Normal, Primary Tumor
edf20538-8946-4b5d-963a-c6e86b8ff11e	Blood Derived Normal, Primary Tumor
e7d98666-01ef-4b89-b3ce-be030a5438eb	
3746aa6c-d1bf-47da-9f41-503be7406c24	Primary Tumor
67ed2301-60a2-4833-ab53-70d9a2f21bb0	Primary Tumor
b9888bf4-2328-4ed6-85c5-d2aa18329576	Primary Tumor, Blood Derived Normal
e2a3e726-9ce1-479f-bf83-109be6789fb1	Primary Tumor
ac1e2ea3-2dea-43d4-809e-d243cfef8f82	Primary Tumor, Blood Derived Normal
a5a90894-ee98-4d5a-b8c7-01e70c314b6f	Blood Derived Normal, Primary Tumor
66f87c98-9f2e-4a42-8a2e-a55e3c3547ff	Primary Tumor
b59ac4d5-a749-4183-8ec4-c1c58e9bfa98	Primary Tumor
82724d8a-5a10-42c5-ac74-63f36c9be44b	Primary Tumor, Blood Derived Normal
9f0a3076-5af9-4fc2-8825-624c533282fd	Blood Derived Normal, Primary Tumor
50d32fac-5561-4b38-b2a5-12452ad9e419	Primary Tumor
6c195297-8200-4e14-b2ad-8a329596ebbc	Primary Tumor
01cd3012-9569-4ff2-8fba-59003a906123	Primary Tumor
d1b83294-f226-4a26-b60c-601ea22ba6b0	Primary Tumor, Blood Derived Normal
8fc516b0-5dbb-45cb-9514-561ba26a2fa7	
48d5fe32-37ca-4717-af64-1343a3561849	Primary Tumor
278ab9fc-ca61-4e13-9c0a-9ef4d1bccf13	Primary Tumor
2cd904f5-3681-4dcb-9d0f-64e951baace1	Primary Tumor, Blood Derived Normal
d1290f30-74c6-4977-ba9c-0bc6c97fa3a0	Primary Tumor
b7ca546b-03a3-40b3-8463-64b50c284243	Primary Tumor, Blood Derived Normal
2a20453b-3428-411f-ac28-500677297d49	Primary Tumor
e1000cde-2b52-448b-ba64-bf1b824893f4	Primary Tumor
f4f9d77d-9aa1-48fd-b130-494a0df6e750	Primary Tumor
eb37c311-8b98-42e5-b387-da28b8a20697	Primary Tumor
740e79c4-19e4-4759-a43b-18a34c3216e9	Primary Tumor
747e65b4-3a19-4c4c-9d4a-47611ecf8295	Primary Tumor
e15f3df0-6537-4a83-b0d0-96ce45c91636	Blood Derived Normal
05ee2d57-c39a-47c8-a855-ecae01216c99	
b83d91d7-eade-4b90-81bd-fab9aa1f32e0	Blood Derived Normal
b2750c9c-ef66-4200-9016-b17add43cbef	Primary Tumor, Blood Derived Normal
a6ba064f-c3b4-41d5-8b91-9df41a73b8bd	Blood Derived Normal
81423797-36eb-4d02-88fe-0d8c2ab75283	Primary Tumor
b22a5e18-7ff3-4c08-b808-5efeee9c2f68	Primary Tumor, Blood Derived Normal
2814ace0-3af2-4480-86ac-920b51a06e6c	Primary Tumor
480d43d3-568a-4ad1-bf66-be6a8586e139	Blood Derived Normal
91d5a437-efa6-4a64-8515-c744ea03501d	Primary Tumor, Blood Derived Normal
2ae51663-6ac7-4c64-bb92-926ab865ba9c	Blood Derived Normal
12c4ef5b-260b-4211-926e-97b82a8ea1ff	Primary Tumor
d0fa3294-2d9f-4f98-8739-11febf3d8edd	Blood Derived Normal
4b820a0c-dc29-4212-b2eb-5a5ae98d8d0e	Primary Tumor, Blood Derived Normal
04a60b38-f71d-44e9-95bd-097aeab68704	Primary Tumor, Blood Derived Normal
c0066934-dc6a-455b-9395-5abadaaffa22	Primary Tumor
6802c91e-3f71-4f76-a7df-a7eb28e2f861	Primary Tumor, Blood Derived Normal
3f223d86-d941-45c5-b219-ff0aacb2aca4	Primary Tumor
77a7cdf7-68e7-4a4d-bd08-7e885f5c2b6d	Primary Tumor
effa52b3-9473-4dcf-86a5-e38ed4074d7d	Primary Tumor, Blood Derived Normal
9932ef3b-2cea-4e73-8807-4edd32fb4ea6	Primary Tumor
28481d61-e6c4-4120-ae21-50548cb24730	Primary Tumor, Blood Derived Normal
e220404d-264c-47bc-935c-66d9c7b97f60	Primary Tumor
e133fd6b-f3f7-472c-b8af-b6f1891ca377	Primary Tumor
a3defb20-55da-4363-aa1d-9ee312e51b53	Primary Tumor
1056d3b3-7986-4a30-aea9-49276995704f	Primary Tumor
59f453a9-0eda-447b-aaa6-1ff4bdcb35d5	Primary Tumor
1e4b532b-b575-429b-8381-9d065dcf7d19	Primary Tumor
06799c02-2d40-41de-9acd-3d2b866688ef	Primary Tumor, Solid Tissue Normal
a3c696d9-fe85-4315-9213-7c5c0cdf4ea7	Primary Tumor
23e5c5a0-7058-48ff-b978-e93161e0b8dc	Primary Tumor, Blood Derived Normal
58dbeb50-6a49-441e-be5f-c89a5ed75d73	Solid Tissue Normal
c0078d0b-6c7b-43c9-8f6e-2beedd9b72b1	Primary Tumor
479497dd-c42a-432f-976b-ee66ee8766be	Primary Tumor
5b128319-08be-42f1-9dad-76039d117ff5	
9bd18953-d164-49f8-9514-8070e9a1f6c6	Solid Tissue Normal
f6540559-2ab2-4bc5-b443-534142b0e88e	Primary Tumor
a25eba23-bc1e-4e0e-8330-5f252e35e482	Primary Tumor, Solid Tissue Normal
73c5d634-ba26-4d6a-a3f9-c4f3766d4552	
00321d5d-4714-4808-9a6e-0f5d6e113426	Primary Tumor
3165f04e-778b-4e8b-b87b-f72ab7108219	Primary Tumor
89d5054c-b57f-4ae5-84cf-79fe9306e83d	
4b3d515e-bd9e-47ea-bc6a-16f258c6c4b3	Primary Tumor
6aa1ce95-3927-4445-8230-b6afcf210924	Blood Derived Normal
1b7d5087-fb69-4335-b908-518c85aff944	Primary Tumor
0ba736a8-6604-4e82-981e-3f01650b4d3a	Primary Tumor, Blood Derived Normal
790d8017-03f5-493a-ad78-5644868d45cd	Solid Tissue Normal
7dcc5750-2aee-4135-91f5-057e0518eec6	Primary Tumor
6dd522ec-e6df-4f53-b6a2-5bba6eb5b072	Solid Tissue Normal
1b5cabf1-7f86-47bc-b4c4-1e070a5a8013	Solid Tissue Normal
497070ca-30ef-4a47-add4-395315405e1a	Primary Tumor, Solid Tissue Normal
c7a853ef-86b9-460c-b3b4-8509aec55041	Primary Tumor, Blood Derived Normal
07b511a1-1cfa-4660-9a8b-d51d1f02b97e	Primary Tumor, Solid Tissue Normal
e35155a7-c73b-4679-bf12-17e0d6757a01	Primary Tumor, Blood Derived Normal
7dafe14d-aff9-432b-9f9e-88f2ac5bfda2	Primary Tumor
7d5dab1e-a41b-4b35-9c12-2e1c824fd0f9	Primary Tumor
94d74eb9-2505-4555-a6e7-c9a6952f1833	Solid Tissue Normal
68ce06ed-a9ac-4d58-926f-69372c34741a	Primary Tumor
0886dccd-3f81-4f47-9539-6f18ab0344c9	Solid Tissue Normal
dd982269-dac0-47fa-88cf-002c009da981	Primary Tumor, Solid Tissue Normal
39908374-8744-4670-9061-9acf4bcfa0b7	Primary Tumor, Solid Tissue Normal
